stragety_id,cur_Price,volume,usable_Cash,total_Price,datetime
555665746e955230ea000001,7.598583999999998,2800.0,-11411.435499999998,9864.599699999997,2012-08-08 00:00:00
555665746e955230ea000001,7.598583999999998,2900.0,-12171.293899999997,9864.599699999999,2012-08-09 00:00:00
555665746e955230ea000001,7.618792999999999,2900.0,-12171.293899999997,9923.2058,2012-08-10 00:00:00
555665746e955230ea000001,7.593531749999999,2900.0,-12171.293899999997,9849.948174999998,2012-08-13 00:00:00
555665746e955230ea000001,7.709733499999999,2900.0,-12171.293899999997,10186.933249999998,2012-08-14 00:00:00
555665746e955230ea000001,7.628897499999999,2900.0,-12171.293899999997,9952.508849999998,2012-08-15 00:00:00
555665746e955230ea000001,7.532904749999999,2900.0,-12171.293899999997,9674.129875000002,2012-08-16 00:00:00
555665746e955230ea000001,7.6086884999999995,2900.0,-12171.293899999997,9893.902750000001,2012-08-17 00:00:00
555665746e955230ea000001,7.502591249999998,2900.0,-12171.293899999997,9586.220725,2012-08-20 00:00:00
555665746e955230ea000001,7.472277749999998,2900.0,-12171.293899999997,9498.311574999996,2012-08-21 00:00:00
555665746e955230ea000001,7.411650749999999,2900.0,-12171.293899999997,9322.493275,2012-08-22 00:00:00
555665746e955230ea000001,7.386389499999998,2900.0,-12171.293899999997,9249.235649999999,2012-08-23 00:00:00
555665746e955230ea000001,7.260083249999998,2900.0,-12171.293899999997,8882.947525,2012-08-24 00:00:00
555665746e955230ea000001,7.260083249999998,2800.0,-11445.285574999998,8882.947524999996,2012-08-25 00:00:00
555665746e955230ea000001,7.128724749999999,2800.0,-11445.285574999998,8515.143724999998,2012-08-27 00:00:00
555665746e955230ea000001,7.260083249999998,2700.0,-10719.27725,8882.947524999996,2012-08-28 00:00:00
555665746e955230ea000001,7.260083249999998,2600.0,-9993.268925,8882.947524999996,2012-08-29 00:00:00
555665746e955230ea000001,7.214612999999998,2500.0,-9271.807625000001,8764.724874999993,2012-08-30 00:00:00
555665746e955230ea000001,7.214612999999998,2400.0,-8550.346325000002,8764.724874999993,2012-08-31 00:00:00
555665746e955230ea000001,7.169142749999999,2300.0,-7833.432050000002,8655.596274999993,2012-09-01 00:00:00
555665746e955230ea000001,7.1792472499999995,2300.0,-7833.432050000002,8678.836624999996,2012-09-03 00:00:00
555665746e955230ea000001,7.007470749999999,2200.0,-7132.684975000002,8283.750674999996,2012-09-04 00:00:00
555665746e955230ea000001,6.881164499999999,2100.0,-6444.568525000002,8005.876924999995,2012-09-05 00:00:00
555665746e955230ea000001,6.881164499999999,2000.0,-5756.452075000003,8005.876924999995,2012-09-06 00:00:00
555665746e955230ea000001,7.1792472499999995,1900.0,-5038.527350000003,8602.042424999996,2012-09-07 00:00:00
555665746e955230ea000001,7.1792472499999995,2000.0,-5756.452075000003,8602.042424999996,2012-09-08 00:00:00
555665746e955230ea000001,7.108515749999999,2000.0,-5756.452075000003,8460.579424999994,2012-09-10 00:00:00
555665746e955230ea000001,7.083254499999999,2100.0,-6464.777525000003,8410.056924999995,2012-09-11 00:00:00
555665746e955230ea000001,7.063045499999999,2000.0,-5758.472975000003,8367.618024999996,2012-09-12 00:00:00
555665746e955230ea000001,7.017575249999999,1900.0,-5056.715450000003,8276.677524999996,2012-09-13 00:00:00
555665746e955230ea000001,7.098411249999999,1800.0,-4346.874325000003,8430.265924999996,2012-09-14 00:00:00
555665746e955230ea000001,7.098411249999999,1900.0,-5056.715450000003,8430.265924999994,2012-09-15 00:00:00
555665746e955230ea000001,6.926634749999999,1900.0,-5056.715450000003,8103.890574999994,2012-09-17 00:00:00
555665746e955230ea000001,6.825589749999999,1800.0,-4374.156475000003,7911.905074999995,2012-09-18 00:00:00
555665746e955230ea000001,6.825589749999999,1700.0,-3691.5975000000035,7911.905074999995,2012-09-19 00:00:00
555665746e955230ea000001,6.572977249999999,1800.0,-4348.895225000004,7482.463824999995,2012-09-20 00:00:00
555665746e955230ea000001,6.507298,1700.0,-3698.165425000004,7364.241174999995,2012-09-21 00:00:00
555665746e955230ea000001,6.507298,1600.0,-3047.4356250000037,7364.241174999996,2012-09-22 00:00:00
555665746e955230ea000001,6.522454749999999,1600.0,-3047.4356250000037,7388.4919749999935,2012-09-24 00:00:00
555665746e955230ea000001,6.436566499999999,1500.0,-2403.778975000004,7251.070774999994,2012-09-25 00:00:00
555665746e955230ea000001,6.436566499999999,1400.0,-1760.122325000004,7251.070774999995,2012-09-26 00:00:00
555665746e955230ea000001,6.386043999999999,1300.0,-1121.517925000004,7180.339274999995,2012-09-27 00:00:00
555665746e955230ea000001,6.633604249999999,1200.0,-458.157500000004,7502.167599999995,2012-09-28 00:00:00
555665746e955230ea000001,6.633604249999999,1100.0,205.20292499999596,7502.167599999995,2012-09-29 00:00:00
